"觀測時間(day)","測站氣壓(hPa)","測站最高氣壓(hPa)","測站最高氣壓時間(LST)","測站最低氣壓(hPa)","測站最低氣壓時間(LST)","氣溫(℃)","最高氣溫(℃)","最高氣溫時間(LST)","最低氣溫(℃)","最低氣溫時間(LST)","相對溼度(%)","最小相對溼度(%)","最小相對溼度時間(LST)","風速(m/s)","風向(360degree)","最大瞬間風(m/s)","最大瞬間風風向(360degree)","最大瞬間風風速時間(LST)","降水量(mm)"
"ObsTime","StnPres","StnPresMax","StnPresMaxTime","StnPresMin","StnPresMinTime","Temperature","T Max","T Max Time","T Min","T Min Time","RH","RHMin","RHMinTime","WS","WD","WSGust","WDGust","WGustTime","Precp"
"01","685.3","686.4","2017/09/01 09:33:00","684.4","2017/09/01 15:34:00","9.8","12.1","2017/09/01 09:16:00","8.5","2017/09/01 02:13:00","99","91","2017/09/01 17:01:00","4.0","198","13.9","214","2017/09/01 21:03:00","3.0"
"02","685.8","687.4","2017/09/02 22:08:00","684.2","2017/09/02 00:59:00","11.1","18.4","2017/09/02 11:04:00","8.2","2017/09/02 05:40:00","95","71","2017/09/02 10:21:00","2.4","190","11.6","215","2017/09/02 00:56:00","20.0"
"03","688.1","689.8","2017/09/03 21:52:00","686.2","2017/09/03 03:33:00","11.7","15.9","2017/09/03 14:36:00","9.8","2017/09/03 00:04:00","96","72","2017/09/03 00:48:00","1.3","206","5.5","209","2017/09/03 03:22:00","4.5"
"04","689.2","690.2","2017/09/04 21:42:00","688.2","2017/09/04 03:33:00","11.5","18.7","2017/09/04 12:24:00","9.0","2017/09/04 23:38:00","96","71","2017/09/04 13:42:00","1.7","186","5.9","219","2017/09/04 11:57:00","14.0"
"05","689.0","690.2","2017/09/05 09:56:00","688.2","2017/09/05 17:23:00","11.6","19.6","2017/09/05 11:57:00","7.7","2017/09/05 04:11:00","84","59","2017/09/05 11:41:00","3.1","196","15.1","214","2017/09/05 20:00:00","0.0"
"06","688.6","690.0","2017/09/06 22:17:00","687.1","2017/09/06 02:48:00","13.2","21.4","2017/09/06 13:09:00","8.6","2017/09/06 00:45:00","79","59","2017/09/06 09:46:00","2.8","206","16.4","211","2017/09/06 03:06:00","0.0"
"07","689.3","690.6","2017/09/07 22:24:00","688.1","2017/09/07 03:00:00","13.3","20.8","2017/09/07 11:49:00","9.8","2017/09/07 04:59:00","78","51","2017/09/07 03:53:00","1.8","189","7.4","216","2017/09/07 01:57:00","0.0"
"08","689.9","691.0","2017/09/08 09:12:00","689.0","2017/09/08 18:00:00","11.9","17.4","2017/09/08 11:01:00","8.6","2017/09/08 05:07:00","92","68","2017/09/08 06:57:00","1.8","200","8.7","218","2017/09/08 02:24:00","0.0"
"09","689.6","690.4","2017/09/09 21:45:00","688.8","2017/09/09 17:12:00","11.4","19.0","2017/09/09 14:14:00","8.5","2017/09/09 02:06:00","84","48","2017/09/09 09:42:00","1.7","215","7.0","212","2017/09/09 01:46:00","0.0"
"10","690.1","691.1","2017/09/10 21:30:00","689.1","2017/09/10 04:13:00","11.5","20.7","2017/09/10 12:12:00","7.3","2017/09/10 04:02:00","75","34","2017/09/10 10:00:00","2.0","181","7.3","206","2017/09/10 06:29:00","6.5"
"11","689.8","691.1","2017/09/11 21:32:00","688.9","2017/09/11 15:45:00","12.3","19.3","2017/09/11 12:07:00","8.2","2017/09/11 22:49:00","67","36","2017/09/11 09:27:00","1.6","3","5.5","203","2017/09/11 07:18:00","0.0"
"12","689.6","690.6","2017/09/12 10:18:00","688.7","2017/09/12 16:01:00","12.9","19.7","2017/09/12 11:25:00","8.2","2017/09/12 23:24:00","58","36","2017/09/12 03:48:00","1.7","229","7.0","80","2017/09/12 03:47:00","0.0"
"13","687.9","689.3","2017/09/13 00:02:00","686.8","2017/09/13 23:59:00","9.2","13.7","2017/09/13 14:12:00","6.2","2017/09/13 23:36:00","93","59","2017/09/13 02:43:00","1.0","7","5.8","336","2017/09/13 20:34:00","1.0"
"14","686.3","687.4","2017/09/14 21:26:00","685.2","2017/09/14 06:16:00","8.9","14.2","2017/09/14 14:19:00","6.4","2017/09/14 01:18:00","95","73","2017/09/14 14:16:00","2.8","331","14.0","344","2017/09/14 23:40:00","0.0"
"15","686.6","687.6","2017/09/15 10:14:00","685.0","2017/09/15 05:08:00","8.4","15.0","2017/09/15 12:56:00","5.5","2017/09/15 23:55:00","89","61","2017/09/15 14:02:00","3.6","327","14.2","348","2017/09/15 07:53:00","0.0"
"16","686.6","687.7","2017/09/16 10:42:00","685.7","2017/09/16 04:40:00","10.1","17.7","2017/09/16 14:06:00","5.4","2017/09/16 01:24:00","52","6","2017/09/16 23:11:00","2.1","330","15.4","240","2017/09/16 05:50:00","0.0"
"17","687.2","688.6","2017/09/17 21:26:00","685.5","2017/09/17 04:02:00","12.5","19.1","2017/09/17 13:19:00","8.1","2017/09/17 19:33:00","38","7","2017/09/17 01:02:00","1.5","285","7.1","345","2017/09/17 04:40:00","0.0"
"18","688.2","689.4","2017/09/18 21:16:00","687.1","2017/09/18 04:38:00","11.5","18.1","2017/09/18 11:46:00","8.5","2017/09/18 18:29:00","68","46","2017/09/18 09:36:00","1.6","9","7.8","212","2017/09/18 23:45:00","0.0"
"19","689.3","690.9","2017/09/19 21:12:00","687.9","2017/09/19 03:39:00","11.2","19.1","2017/09/19 11:35:00","7.9","2017/09/19 04:37:00","81","44","2017/09/19 09:07:00","2.0","196","9.5","210","2017/09/19 00:20:00","0.0"
"20","689.3","690.1","2017/09/20 09:16:00","688.5","2017/09/20 14:56:00","11.3","19.3","2017/09/20 11:58:00","8.2","2017/09/20 20:37:00","86","48","2017/09/20 09:29:00","2.0","204","9.4","215","2017/09/20 07:31:00","13.0"
"21","689.0","689.9","2017/09/21 09:45:00","687.9","2017/09/21 15:36:00","11.0","18.9","2017/09/21 11:46:00","8.4","2017/09/21 03:50:00","90","61","2017/09/21 11:43:00","1.9","186","6.2","222","2017/09/21 03:39:00","4.5"
"22","690.3","691.5","2017/09/22 22:26:00","688.9","2017/09/22 03:31:00","10.8","15.0","2017/09/22 09:39:00","8.4","2017/09/22 04:25:00","96","79","2017/09/22 08:40:00","1.8","215","6.8","216","2017/09/22 02:12:00","13.0"
"23","691.4","692.3","2017/09/23 21:31:00","690.2","2017/09/23 02:57:00","11.7","19.6","2017/09/23 13:40:00","8.3","2017/09/23 02:49:00","90","57","2017/09/23 13:38:00","1.9","203","7.7","219","2017/09/23 02:27:00","0.0"
"24","691.4","692.4","2017/09/24 10:09:00","690.5","2017/09/24 17:18:00","11.2","17.9","2017/09/24 11:59:00","7.7","2017/09/24 21:39:00","79","56","2017/09/24 06:48:00","1.7","192","8.9","215","2017/09/24 20:17:00","4.0"
"25","691.2","692.2","2017/09/25 21:26:00","690.3","2017/09/25 03:22:00","11.5","17.2","2017/09/25 11:47:00","7.8","2017/09/25 02:40:00","76","52","2017/09/25 01:20:00","1.3","210","6.7","216","2017/09/25 02:48:00","0.0"
"26","691.2","692.2","2017/09/26 09:12:00","690.2","2017/09/26 03:27:00","11.8","18.9","2017/09/26 14:11:00","8.2","2017/09/26 20:51:00","67","50","2017/09/26 08:00:00","1.0","350","4.6","300","2017/09/26 12:08:00","0.0"
"27","690.3","691.2","2017/09/28 00:00:00","689.4","2017/09/27 14:38:00","11.2","19.5","2017/09/27 12:46:00","7.4","2017/09/27 18:47:00","62","43","2017/09/27 08:53:00","0.8","334","3.8","319","2017/09/27 14:43:00","0.0"
"28","689.9","690.9","2017/09/28 23:19:00","688.7","2017/09/28 03:07:00","10.2","19.0","2017/09/28 12:12:00","6.1","2017/09/28 20:28:00","67","40","2017/09/28 10:16:00","1.1","355","4.3","360","2017/09/28 23:25:00","4.5"
"29","691.3","692.6","2017/09/29 20:52:00","689.8","2017/09/29 02:54:00","10.5","16.9","2017/09/29 11:11:00","7.1","2017/09/29 00:22:00","81","54","2017/09/29 08:23:00","1.3","1","5.9","351","2017/09/29 02:26:00","21.0"
"30","692.2","693.2","2017/09/30 09:58:00","691.5","2017/09/30 04:33:00","10.5","18.4","2017/09/30 12:22:00","7.2","2017/09/30 03:24:00","81","54","2017/09/30 12:23:00","3.0","200","10.3","213","2017/09/30 04:51:00","0.0"
